Date,E_Station,Ag_E,Ag_Pf,Ag_Ff,Ag_Lf,Ag_Hg,Ag_Sg,Ag_G,Ag_Nclass,Af_E,Af_Pf,Af_Ff,Af_Lf,Af_Hg,Af_Sg,Af_G,Af_Nclass,sumFemales
02/12/1970,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/12/1970,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/1970,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/1970,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/1970,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/1970,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/1970,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/1970,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/1970,907,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
02/12/1970,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/1970,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
02/12/1970,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/1970,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/1970,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/1970,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/1970,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/1970,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/1970,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/1970,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/1970,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/1970,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/1970,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/12/1970,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/12/1970,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/12/1970,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/12/1970,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/12/1970,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/12/1970,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/12/1970,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/12/1970,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/12/1970,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/12/1970,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/12/1970,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/12/1970,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/12/1970,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/12/1970,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/12/1970,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/12/1970,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/12/1970,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/12/1970,404,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
04/12/1970,405,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,4
04/12/1970,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/12/1970,407,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
04/12/1970,408,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
04/12/1970,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/12/1970,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/12/1970,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/12/1970,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/12/1970,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/12/1970,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/12/1970,805,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
07/12/1970,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/12/1970,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/12/1970,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/12/1970,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/12/1970,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/12/1970,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/12/1970,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/12/1970,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/12/1970,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/12/1970,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/12/1970,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/12/1970,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/12/1970,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/12/1970,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/12/1970,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/12/1970,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/12/1970,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/12/1970,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/12/1970,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/12/1970,713,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
07/12/1970,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/12/1970,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/12/1970,301,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
08/12/1970,302,0,0,0,2,0,0,0,0,0,0,2,1,0,1,1,0,7
08/12/1970,303,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
08/12/1970,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/12/1970,305,0,0,0,1,0,0,0,0,0,0,4,7,1,4,3,0,20
08/12/1970,306,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
08/12/1970,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/12/1970,308,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,3
08/12/1970,309,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,5
08/12/1970,310,0,0,0,2,0,0,1,0,0,2,6,1,3,0,8,0,23
09/12/1970,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/12/1970,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/12/1970,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/12/1970,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/12/1970,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/12/1970,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/12/1970,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/12/1970,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/12/1970,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/12/1970,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/1970,601,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10/12/1970,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/1970,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/1970,604,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10/12/1970,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/1970,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/1970,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/1970,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/1970,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/1970,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/1970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/1970,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/1970,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/1970,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/1970,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/1970,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/1970,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/1970,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/1970,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/1970,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/1970,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/1970,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/1970,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/1970,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/1970,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/1970,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/1970,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/1970,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/1970,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/1970,908,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14/12/1970,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/1970,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/1970,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/1970,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/1970,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/1970,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/1970,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/1970,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/1970,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/1970,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/1970,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/1970,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/1970,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/1970,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/1970,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/1970,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/1970,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/1970,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/1970,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/1970,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/1970,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/1970,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/1970,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/1970,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/1970,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/1970,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/1970,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/1970,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/1970,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/1970,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/1970,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/1970,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/1970,406,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17/12/1970,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/1970,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/1970,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/1970,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/1970,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/1970,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/12/1970,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/12/1970,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/12/1970,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/12/1970,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/12/1970,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/12/1970,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/12/1970,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/12/1970,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/12/1970,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/12/1970,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/12/1970,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/12/1970,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/12/1970,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/12/1970,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/12/1970,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/12/1970,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/12/1970,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/12/1970,805,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21/12/1970,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/12/1970,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/12/1970,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/12/1970,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/12/1970,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/12/1970,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/12/1970,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/12/1970,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/12/1970,302,0,2,1,2,1,0,0,0,0,1,1,0,0,2,0,0,10
22/12/1970,303,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
22/12/1970,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/12/1970,305,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,6
22/12/1970,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/12/1970,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/12/1970,308,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,6
22/12/1970,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/12/1970,310,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23/12/1970,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/12/1970,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/12/1970,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/12/1970,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/12/1970,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/12/1970,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/12/1970,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/12/1970,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/12/1970,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/12/1970,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/12/1970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/12/1970,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/12/1970,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/12/1970,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/12/1970,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/12/1970,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/12/1970,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/12/1970,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/12/1970,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/12/1970,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/12/1970,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/12/1970,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/12/1970,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/12/1970,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/12/1970,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/12/1970,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/12/1970,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/12/1970,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/12/1970,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/12/1970,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/12/1970,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/12/1970,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/12/1970,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/12/1970,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/12/1970,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/12/1970,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/12/1970,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/12/1970,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/12/1970,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/12/1970,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/12/1970,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/12/1970,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/12/1970,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/12/1970,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/12/1970,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/12/1970,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/12/1970,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/12/1970,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/12/1970,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/12/1970,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/12/1970,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/12/1970,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/12/1970,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/12/1970,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/12/1970,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/12/1970,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/12/1970,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/01/1971,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/01/1971,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/01/1971,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/01/1971,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/01/1971,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/01/1971,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/01/1971,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/01/1971,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/01/1971,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/01/1971,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/01/1971,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/01/1971,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/01/1971,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/01/1971,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/01/1971,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/01/1971,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/01/1971,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/01/1971,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/01/1971,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/01/1971,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/01/1971,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/01/1971,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/01/1971,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/01/1971,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/01/1971,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/01/1971,301,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
05/01/1971,302,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
05/01/1971,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/01/1971,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/01/1971,305,0,0,0,4,1,2,1,0,0,1,0,2,0,1,0,0,12
05/01/1971,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/01/1971,307,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
05/01/1971,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/01/1971,309,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
05/01/1971,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/01/1971,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/01/1971,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/01/1971,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/01/1971,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/01/1971,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/01/1971,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/01/1971,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/01/1971,508,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
06/01/1971,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/01/1971,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/01/1971,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/01/1971,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/01/1971,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/01/1971,604,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
07/01/1971,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/01/1971,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/01/1971,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/01/1971,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/01/1971,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/01/1971,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/1971,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/1971,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/1971,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/1971,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/1971,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/1971,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/1971,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/1971,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/1971,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/1971,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/1971,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/1971,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/1971,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
