"NaN." "NaN..1" "NaN..2" "X.Inf" "NaN..3" "X.Inf.1" "NaN..4" "X.Inf.2" "X.Inf.3" "X.Inf.4" "X.Inf.5" "X.Inf.6" "X.Inf.7" "X.Inf.8" "X.Inf.9" "X.Inf.10" "X.Inf.11" "NaN..5" "X.Inf.12" "X.Inf.13" "X.Inf.14" "X.Inf.15" "X.Inf.16" "X.Inf.17" "X.Inf.18" "X.Inf.19" "X.Inf.20" "X.Inf.21" "X.Inf.22" "X.Inf.23" "X.Inf.24" "X.Inf.25" "X.Inf.26" "X.Inf.27" "X.Inf.28" "X.Inf.29" "X.Inf.30" "X.Inf.31" "X.Inf.32" "X.Inf.33" "X.Inf.34" "X.Inf.35" "X.Inf.36" "X.Inf.37" "X.Inf.38" "X.Inf.39" "X.Inf.40" "X.Inf.41" "X.Inf.42" "X.Inf.43" "X.Inf.44" "X.Inf.45" "X.Inf.46" "X.Inf.47" "X.Inf.48" "X.Inf.49" "X.Inf.50" "X.Inf.51" "X.Inf.52" "X.Inf.53" "X.Inf.54" "X.Inf.55" "X.Inf.56" "X.Inf.57" "X.Inf.58" "X.Inf.59" "X.759.730465251268" "X.747.584635036206" "X.Inf.60" "X.Inf.61" "X.Inf.62" "X.Inf.63" "X.Inf.64" "X.737.011767932842" "X.725.659682685059" "X.723.297549218902" "X.728.696398445542" "X.703.829646131271" "X.714.966204382902" "X.717.814521257576" "X.700.849899424049" "X.666.188564968701" "X.688.025449341483" "X.699.287202999611" "X.706.844968468683" "X.698.701308038074" "X.672.478043885291" "X.692.962257804032" "X.670.216134570075" "X.690.061348921167" "X.689.45030702906" "X.661.418652535829" "X.669.083600200666" "X.665.440989622848" "X.671.251854635991" "X.665.481834256547" "X.661.10768149221" "X.634.502571125159" "X.657.669172199944" "X.654.420943482993" "X.648.155479994496" "X.662.392307240102" "X.641.360307641138" "X.640.024268380441" "X.633.968518958175" "X.635.470898835514" "X.646.769346041471" "X.627.462785643211" "X.646.464035818297" "X.629.164086936951" "X.628.070364380632" "X.638.840026840129" "X.631.453813477464" "X.625.640563767914" "X.629.521583763422" "X.645.559931725986" "X.626.264538049448" "X.619.480607320827" "X.607.720462396857" "X.621.561426982435" "X.620.167661123247" "X.618.875195609339" "X.615.86867257522" "X.630.321452188593" "X.625.755923630488" "X.610.841871891934" "X.622.158328463932" "X.608.700533794521" "X.621.607012495056" "X.607.08380527521" "X.623.32552970673" "X.580.025429567905" "X.618.152081426219" "X.606.284366146102" "X.599.889116761591" "X.607.683351456931" "X.607.791123091799" "X.604.594048393845" "X.606.876293715235" "X.597.491774645244" "X.599.127866594703" "X.603.985391574288" "X.607.357124408719" "X.609.796166499287" "X.595.906238242618" "X.599.251633071054" "X.601.368863811088" "X.596.513937892568" "X.594.790284999725" "X.596.998802632842" "X.596.650060833111" "X.597.766909042057" "X.596.753575978448" "X.588.248880361752" "X.592.48941120854" "X.576.666709466704" "X.586.970043554884" "X.594.418963698891" "X.596.792460915479" "X.584.159365893196" "X.592.752248726275" "X.578.079273835512" "X.597.758788456231" "X.584.41175751948" "X.595.529319879853" "X.588.519699793192" "X.582.367542128101" "X.587.123285963725" "X.589.776106748064" "X.596.24614856936" "X.581.161925300178" "X.591.718424261606" "X.588.143467458372" "X.583.370272484633" "X.577.75129869779" "X.575.953542163274" "X.584.319658405302" "X.581.480845120439" "X.591.407477075647" "X.582.915592943848" "X.588.25574025457" "X.582.222861585548" "X.586.788779927022" "X.591.532051604161" "X.587.477318104027" "X.580.130942149015" "X.577.67904096708" "X.579.750365936623" "X.567.349023081664" "X.588.488185028122" "X.589.676128719094" "X.581.143257484629" "X.575.175988535956" "X.589.055514799916" "X.588.237435077917" "X.580.863383649654" "X.577.616382023663" "X.583.276359073655" "X.583.139609235869" "X.584.804959484466" "X.589.994486026396" "X.577.94270709311" "X.586.074791800592" "X.580.882747435143" "X.595.254364826057" "X.572.935087066877" "X.580.073784302783" "X.569.309435438728" "X.579.06994611858" "X.588.291262779263" "X.591.391138739266" "X.590.173629516397" "X.568.268929761037" "X.585.793124174575" "X.591.347658000011" "X.590.696645774752" "X.576.681868111853" "X.572.546708751177" "X.578.727635559403" "X.581.126876082957" "X.583.758306682199" "X.590.662846161624" "X.580.76658890446" "X.587.43127943265" "X.580.378317811028" "X.584.431235911016" "X.588.714907649583" "X.586.979433175138" "X.591.033878392808" "X.587.511145187513" "X.589.573353274292" "X.591.707393438538" "X.595.285407604319" "X.599.465994094737" "X.588.722597200544" "X.595.560908137043" "X.581.285664091227" "X.592.977659065326" "X.593.15177745109" "X.591.998905754251" "X.593.485060304075" "X.590.956870589334" "X.590.66716450246" "X.595.29368771349" "X.590.412452832066" "X.590.610999081545" "X.577.544359706239" "X.590.797918769145" "X.588.688595085934" "X.600.406479056143" "X.593.372856261166" "X.605.946093552231" "X.590.956978753121" "X.606.928808119475" "X.589.870710198758" "X.598.069133100777" "X.587.028336861624" "X.603.72973152213" "X.591.765348078243" "X.603.389457583494" "X.600.177325590429" "X.601.293057500233" "X.589.4624488964" "X.597.434324258725" "X.592.287912469419" "X.608.62751070531" "X.611.200504582048" "X.608.300822138602" "X.610.96516918943" "X.601.852267692232" "X.603.06259374521" "X.600.266644683287" "X.597.397072445191" "X.601.916178697773" "X.612.928102955429" "X.613.324053023713" "X.613.120450581931" "X.605.753227044487" "X.609.382678462591" "X.611.653871500568" "X.614.765110166268" "X.622.393598555711" "X.623.151507308292" "X.621.41209683891" "X.610.975781500454" "X.616.860946669861" "X.606.226083481887" "X.609.272628039166" "X.621.358683625135" "X.622.752014423271" "X.620.06049707585" "X.612.851682443207" "X.623.722037794474" "X.613.427680490509" "X.620.859122696652" "X.605.056327221321" "X.622.693775547748" "X.613.054150868176" "X.612.210772691659" "X.612.575857840227" "X.615.054355048939" "X.609.156152546083" "X.638.476824471509" "X.640.435856038733" "X.641.465337259169" "X.626.741936357918" "X.612.672857016189" "X.628.171507783946" "X.628.923142896094" "X.615.217268403645" "X.624.446611327822" "X.620.868936002661" "X.628.959815106336" "X.641.415742800371" "X.647.66959084936" "X.636.726140627771" "X.627.885219769052" "X.633.420999859539" "X.643.090616747672" "X.626.237813260517" "X.646.676568418112" "X.658.587947974296" "X.642.53039024816" "X.629.767503823413" "X.641.819183206415" "X.650.636577882575" "X.631.494837395747" "X.626.858032130191" "X.649.979851522688" "X.639.899742757074" "X.634.903413852222" "X.644.12511271295" "X.656.074519986769" "X.656.169646531067" "X.651.761472496601" "X.634.674612624775" "X.639.930715817246" "X.653.384950806283" "X.651.567680451831" "X.654.886509521637" "X.651.319124409912" "X.656.453865872147" "X.661.958689048353" "X.661.030229956791" "X.671.582166527503" "X.656.821436835785" "X.669.167056476167" "X.639.106020498996" "X.650.09375695103" "X.655.902317897523" "X.655.383453682166" "X.664.01727479191" "X.651.763842799876" "X.677.747922143581" "X.662.90366537887" "X.661.600008044672" "X.682.361530673766" "X.642.970131096142" "X.677.773869174194" "X.667.714727161218" "X.683.551434095913" "X.665.217453447483" "X.676.247668143581" "X.673.263734666604" "X.688.318920266586" "X.683.859319057391" "X.697.934194477201" "X.693.794984223543" "X.683.645420570046" "X.685.718021888615" "X.665.120638786984" "X.677.335915112162" "X.678.593970512511" "X.688.212969411943" "X.676.276482336347" "X.678.696721274769" "X.686.755633547481" "X.670.036378048078" "X.692.552849649237" "X.671.351830613432" "X.669.304172706026" "X.682.287861464399" "X.692.436344037413" "X.675.281324770176" "X.699.907393096331" "X.697.416878674623" "X.697.768371196739" "X.690.436261170994" "X.691.942358640915" "X.688.662333163118" "X.715.451539287007" "X.721.998925976065" "X.701.606726864904" "X.698.227034365688" "X.693.637225747009" "X.697.500034577708" "X.706.4066400911" "X.697.94172109492" "X.700.560523212147" "X.691.780421288774" "X.708.888202897002" "X.692.533407503404" "X.683.113624573653" "X.711.734073055366" "X.698.552510591143" "X.711.872888424741" "X.700.132367579588" "X.676.085601820563" "X.712.965312949153" "X.709.048205291559" "X.722.311304581561" "X.709.210246032454" "X.719.869444745022" "X.710.534805493641" "X.712.015236190128" "X.716.291541714353" "X.701.391814561622" "X.699.276748351172" "X.717.461012607062" "X.720.768693737746" "X.711.295007255605" "X.709.356524266433" "X.707.445375900451" "X.710.800710842048" "X.728.339241427265" "X.732.3260388201" "X.698.310773255268" "X.708.010110322994" "X.719.006157507877" "X.735.235912012041" "X.694.243401630336" "X.716.826714187232" "X.716.973702315864" "X.718.265784114862" "X.731.138061202347" "X.727.116137517827" "X.743.499331344916" "X.734.245468623217" "X.723.382857112328" "X.721.826568542036" "X.746.760884857526" "X.736.697092175973" "X.737.841442647621" "X.721.172613435407" "X.748.076986912591" "X.720.274394743407" "X.742.351155480765" "X.713.776471996197" "X.710.804846697775" "X.733.941754290561" "X.739.79500221679" "X.748.072585474203" "X.750.261792668667" "X.752.372576252638" "X.750.920556532321" "X.752.688871652839" "X.748.035949997379" "X.726.477722862585" "X.760.864697521015" "X.748.22392960081" "X.731.032948725647" "X.730.111297886314" "X.748.994325668156" "X.751.924302704494" "X.756.413789698116" "X.751.305667232686" "X.738.592981535426" "X.748.246848168813" "X.748.681803650551" "X.758.485023656982" "X.735.818173651616" "X.733.606329048001" "X.743.198120565772" "X.744.770889986282" "X.754.618661518591" "X.756.698518440194" "X.736.339393701684" "X.749.313952120351" "X.754.560760232471" "X.750.812735020087" "X.744.563202433806" "X.776.519946548265" "X.776.60912036336" "X.744.928161994006" "X.765.020638116747" "X.761.920401572318" "X.771.325395313557" "X.759.284532005669" "X.772.444106403874" "X.755.139702173981" "X.748.831281543188" "X.752.517594531961" "X.742.780498330764" "X.796.92007857049" "X.762.932933979355" "X.771.813475940194" "X.781.69338651133" "X.782.159310598315" "X.760.744162828656" "X.778.527552892069"
"1" NA NA NA -Inf NA -Inf NA -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf NA -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -759.730465251268 -747.584635036206 -Inf -Inf -Inf -Inf -Inf -737.011767932842 -725.659682685059 -723.297549218902 -728.696398445542 -703.829646131271 -714.966204382902 -717.814521257576 -700.849899424049 -666.188564968701 -688.025449341483 -699.287202999611 -706.844968468683 -698.701308038074 -672.478043885291 -692.962257804032 -670.216134570075 -690.061348921167 -689.45030702906 -661.418652535829 -669.083600200666 -665.440989622848 -671.251854635991 -665.481834256547 -661.10768149221 -634.502571125159 -657.669172199944 -654.420943482993 -648.155479994496 -662.392307240102 -641.360307641138 -640.024268380441 -633.968518958175 -635.470898835514 -646.769346041471 -627.462785643211 -646.464035818297 -629.164086936951 -628.070364380632 -638.840026840129 -631.453813477464 -625.640563767914 -629.521583763422 -645.559931725986 -626.264538049448 -619.480607320827 -607.720462396857 -621.561426982435 -620.167661123247 -618.875195609339 -615.86867257522 -630.321452188593 -625.755923630488 -610.841871891934 -622.158328463932 -608.700533794521 -621.607012495056 -607.08380527521 -623.32552970673 -580.025429567905 -618.152081426219 -606.284366146102 -599.889116761591 -607.683351456931 -607.791123091799 -604.594048393845 -606.876293715235 -597.491774645244 -599.127866594703 -603.985391574288 -607.357124408719 -609.796166499287 -595.906238242618 -599.251633071054 -601.368863811088 -596.513937892568 -594.790284999725 -596.998802632842 -596.650060833111 -597.766909042057 -596.753575978448 -588.248880361752 -592.48941120854 -576.666709466704 -586.970043554884 -594.418963698891 -596.792460915479 -584.159365893196 -592.752248726275 -578.079273835512 -597.758788456231 -584.41175751948 -595.529319879853 -588.519699793192 -582.367542128101 -587.123285963725 -589.776106748064 -596.24614856936 -581.161925300178 -591.718424261606 -588.143467458372 -583.370272484633 -577.75129869779 -575.953542163274 -584.319658405302 -581.480845120439 -591.407477075647 -582.915592943848 -588.25574025457 -582.222861585548 -586.788779927022 -591.532051604161 -587.477318104027 -580.130942149015 -577.67904096708 -579.750365936623 -567.349023081664 -588.488185028122 -589.676128719094 -581.143257484629 -575.175988535956 -589.055514799916 -588.237435077917 -580.863383649654 -577.616382023663 -583.276359073655 -583.139609235869 -584.804959484466 -589.994486026396 -577.94270709311 -586.074791800592 -580.882747435143 -595.254364826057 -572.935087066877 -580.073784302783 -569.309435438728 -579.06994611858 -588.291262779263 -591.391138739266 -590.173629516397 -568.268929761037 -585.793124174575 -591.347658000011 -590.696645774752 -576.681868111853 -572.546708751177 -578.727635559403 -581.126876082957 -583.758306682199 -590.662846161624 -580.76658890446 -587.43127943265 -580.378317811028 -584.431235911016 -588.714907649583 -586.979433175138 -591.033878392808 -587.511145187513 -589.573353274292 -591.707393438538 -595.285407604319 -599.465994094737 -588.722597200544 -595.560908137043 -581.285664091227 -592.977659065326 -593.15177745109 -591.998905754251 -593.485060304075 -590.956870589334 -590.66716450246 -595.29368771349 -590.412452832066 -590.610999081545 -577.544359706239 -590.797918769145 -588.688595085934 -600.406479056143 -593.372856261166 -605.946093552231 -590.956978753121 -606.928808119475 -589.870710198758 -598.069133100777 -587.028336861624 -603.72973152213 -591.765348078243 -603.389457583494 -600.177325590429 -601.293057500233 -589.4624488964 -597.434324258725 -592.287912469419 -608.62751070531 -611.200504582048 -608.300822138602 -610.96516918943 -601.852267692232 -603.06259374521 -600.266644683287 -597.397072445191 -601.916178697773 -612.928102955429 -613.324053023713 -613.120450581931 -605.753227044487 -609.382678462591 -611.653871500568 -614.765110166268 -622.393598555711 -623.151507308292 -621.41209683891 -610.975781500454 -616.860946669861 -606.226083481887 -609.272628039166 -621.358683625135 -622.752014423271 -620.06049707585 -612.851682443207 -623.722037794474 -613.427680490509 -620.859122696652 -605.056327221321 -622.693775547748 -613.054150868176 -612.210772691659 -612.575857840227 -615.054355048939 -609.156152546083 -638.476824471509 -640.435856038733 -641.465337259169 -626.741936357918 -612.672857016189 -628.171507783946 -628.923142896094 -615.217268403645 -624.446611327822 -620.868936002661 -628.959815106336 -641.415742800371 -647.66959084936 -636.726140627771 -627.885219769052 -633.420999859539 -643.090616747672 -626.237813260517 -646.676568418112 -658.587947974296 -642.53039024816 -629.767503823413 -641.819183206415 -650.636577882575 -631.494837395747 -626.858032130191 -649.979851522688 -639.899742757074 -634.903413852222 -644.12511271295 -656.074519986769 -656.169646531067 -651.761472496601 -634.674612624775 -639.930715817246 -653.384950806283 -651.567680451831 -654.886509521637 -651.319124409912 -656.453865872147 -661.958689048353 -661.030229956791 -671.582166527503 -656.821436835785 -669.167056476167 -639.106020498996 -650.09375695103 -655.902317897523 -655.383453682166 -664.01727479191 -651.763842799876 -677.747922143581 -662.90366537887 -661.600008044672 -682.361530673766 -642.970131096142 -677.773869174194 -667.714727161218 -683.551434095913 -665.217453447483 -676.247668143581 -673.263734666604 -688.318920266586 -683.859319057391 -697.934194477201 -693.794984223543 -683.645420570046 -685.718021888615 -665.120638786984 -677.335915112162 -678.593970512511 -688.212969411943 -676.276482336347 -678.696721274769 -686.755633547481 -670.036378048078 -692.552849649237 -671.351830613432 -669.304172706026 -682.287861464399 -692.436344037413 -675.281324770176 -699.907393096331 -697.416878674623 -697.768371196739 -690.436261170994 -691.942358640915 -688.662333163118 -715.451539287007 -721.998925976065 -701.606726864904 -698.227034365688 -693.637225747009 -697.500034577708 -706.4066400911 -697.94172109492 -700.560523212147 -691.780421288774 -708.888202897002 -692.533407503404 -683.113624573653 -711.734073055366 -698.552510591143 -711.872888424741 -700.132367579588 -676.085601820563 -712.965312949153 -709.048205291559 -722.311304581561 -709.210246032454 -719.869444745022 -710.534805493641 -712.015236190128 -716.291541714353 -701.391814561622 -699.276748351172 -717.461012607062 -720.768693737746 -711.295007255605 -709.356524266433 -707.445375900451 -710.800710842048 -728.339241427265 -732.3260388201 -698.310773255268 -708.010110322994 -719.006157507877 -735.235912012041 -694.243401630336 -716.826714187232 -716.973702315864 -718.265784114862 -731.138061202347 -727.116137517827 -743.499331344916 -734.245468623217 -723.382857112328 -721.826568542036 -746.760884857526 -736.697092175973 -737.841442647621 -721.172613435407 -748.076986912591 -720.274394743407 -742.351155480765 -713.776471996197 -710.804846697775 -733.941754290561 -739.79500221679 -748.072585474203 -750.261792668667 -752.372576252638 -750.920556532321 -752.688871652839 -748.035949997379 -726.477722862585 -760.864697521015 -748.22392960081 -731.032948725647 -730.111297886314 -748.994325668156 -751.924302704494 -756.413789698116 -751.305667232686 -738.592981535426 -748.246848168813 -748.681803650551 -758.485023656982 -735.818173651616 -733.606329048001 -743.198120565772 -744.770889986282 -754.618661518591 -756.698518440194 -736.339393701684 -749.313952120351 -754.560760232471 -750.812735020087 -744.563202433806 -776.519946548265 -776.60912036336 -744.928161994006 -765.020638116747 -761.920401572318 -771.325395313557 -759.284532005669 -772.444106403874 -755.139702173981 -748.831281543188 -752.517594531961 -742.780498330764 -796.92007857049 -762.932933979355 -771.813475940194 -781.69338651133 -782.159310598315 -760.744162828656 -778.527552892069
