"X.914.616927608478" "X.888.676646890402" "X.881.448954868457" "X.864.244902823202" "X.866.855495151983" "X.835.821264109838" "X.830.225042513737" "X.849.443226140556" "X.839.23064138626" "X.813.719042110326" "X.794.182854472823" "X.805.380965977891" "X.802.734597153601" "X.793.875046569874" "X.794.732123699499" "X.770.141768596729" "X.770.478048748394" "X.738.272181759968" "X.747.180518874892" "X.739.545267566485" "X.760.523596368709" "X.742.43456819083" "X.737.335251747241" "X.725.412630861835" "X.726.267463710545" "X.729.628199007539" "X.716.126275015261" "X.708.130261161215" "X.690.460608304384" "X.686.638490112429" "X.708.641427372532" "X.694.164730265895" "X.691.988868265401" "X.690.075715093178" "X.656.495202557281" "X.676.342730516769" "X.671.202020674947" "X.682.832956890936" "X.683.550805204392" "X.672.038196399317" "X.675.428907242634" "X.682.3449935786" "X.632.410423338237" "X.661.198466992206" "X.629.198693279777" "X.652.797417767916" "X.659.261471833847" "X.628.129245921117" "X.631.829702891819" "X.639.512239650831" "X.638.504166128543" "X.621.805578421445" "X.624.570182550857" "X.619.233796690605" "X.628.525085193828" "X.610.617333065386" "X.616.809870011489" "X.620.588102501393" "X.610.781768280486" "X.612.15398213587" "X.608.114174868893" "X.610.047737899534" "X.614.308905790552" "X.619.758830619964" "X.596.18567339024" "X.613.299505074591" "X.618.919329934912" "X.608.722248984399" "X.606.382596015088" "X.591.575307843926" "X.603.486975274481" "X.607.416516113798" "X.602.402063134061" "X.599.331008198667" "X.613.453901536316" "X.597.039820631644" "X.601.266005474353" "X.597.696826774276" "X.601.458583972769" "X.591.210039190359" "X.604.56423393741" "X.601.115354018963" "X.609.303658419128" "X.594.275818216155" "X.611.133312054629" "X.604.918938255557" "X.599.916984433513" "X.601.607188134419" "X.611.971179904802" "X.608.467403251476" "X.615.704786271739" "X.602.221920515223" "X.599.545954412688" "X.609.343953330611" "X.600.515224472034" "X.612.024007268067" "X.597.468889469563" "X.616.327046426264" "X.594.669846171548" "X.607.536395802788" "X.609.642458653068" "X.614.448978662411" "X.608.451787130658" "X.612.247604171191" "X.612.360494385182" "X.606.703950587542" "X.621.627598964589" "X.622.925431722872" "X.625.404076922898" "X.636.673841333608" "X.619.421264211039" "X.609.978736099993" "X.622.867550371944" "X.631.378256703598" "X.625.389594920692" "X.637.199087983525" "X.635.070222475987" "X.629.854630735523" "X.635.540260826952" "X.642.415901860913" "X.635.95105756897" "X.624.968593011337" "X.633.525820770138" "X.638.902172597331" "X.632.686089997813" "X.648.295399322408" "X.672.587226738142" "X.649.236183630789" "X.651.299579910163" "X.657.94446171577" "X.651.782997466159" "X.651.339781936209" "X.678.740433019516" "X.650.446419348621" "X.669.92208306316" "X.671.270599408959" "X.630.162901855656" "X.684.250555736504" "X.635.431992313592" "X.679.246322731499" "X.674.148396345392" "X.695.319588658628" "X.690.90729482159" "X.696.061343695852" "X.666.769642824592" "X.679.34259556678" "X.707.98795232194" "X.686.473185668609" "X.702.322124034955" "X.691.877274051089" "X.647.723850839775" "X.719.580086846179" "X.712.012260313506" "X.723.099275142718" "X.719.863213276134" "X.718.777673557281" "X.708.618380348491" "X.736.33084338572" "X.724.070605777726" "X.708.528195188461" "X.721.067571537522" "X.703.552544256294" "X.741.283655920831" "X.718.001708018654" "X.750.028161843812" "X.698.898785037377" "X.737.804473867599" "X.737.479353457398" "X.756.1060812065" "X.735.353217106339" "X.739.993680818608" "X.769.833181445485" "X.689.53758685103" "X.772.043389822318" "X.742.065573061948" "X.783.825145225529" "X.765.53784000429" "X.809.012455351939" "X.791.021853318065" "X.785.170307974056" "X.779.485212352417" "X.809.383767496569" "X.812.011133078587" "X.796.209852761729" "X.793.610031114024" "X.780.797485144496" "X.814.529206926851" "X.783.086015324417" "X.808.018989353172" "X.812.797327077114" "X.820.893716989784" "X.818.674587975233" "X.818.285068794599" "X.845.921046377316" "X.847.180857911358" "X.840.475031471067" "X.842.054045232458" "X.854.534532409594" "X.854.970066620265" "X.877.360780102532" "X.825.65893477036" "X.865.898069999007" "X.819.806995893527" "X.779.363695601347" "X.864.433473860046" "X.861.475323601168" "X.897.436202374691" "X.901.143154013627" "X.879.367781141321" "X.912.871349783418" "X.906.954321853289" "X.889.783014766264" "X.899.360804098586" "X.930.291621428123" "X.902.096463962942" "X.939.451695206763" "X.932.794091444618" "X.945.789488858636" "X.786.543399960934" "X.943.911119373131" "X.926.329009159594" "X.924.219775565042" "X.943.040643534754" "X.955.851541446252" "X.951.999662501764" "X.974.855187446332" "X.968.81920726598" "X.928.430120190674" "X.974.594918905234" "X.973.609118639922" "X.999.748246272436" "X.993.328939617453" "X.999.326033842394" "X.919.44284174803" "X.960.10313150057" "X.1005.71138360582" "X.1002.79932795326" "X.945.510919167127" "X.1012.6364617147" "X.1000.09333144982" "X.1041.99691948332" "X.1005.04319833255" "X.971.247575149471" "X.1005.86754092743" "X.1041.72647100755" "X.1014.11169319253" "X.1021.33589552177" "X.1046.25275751342" "X.1030.34118898447" "X.1032.73262296908" "X.1039.97143447917" "X.1053.95963956157" "X.1073.59794455397" "X.1063.48816039964" "X.1090.87802188703" "X.1095.86459298742" "X.1079.35863242169" "X.1095.25680607634" "X.1105.04420326759" "X.1122.62839263899" "X.1096.76216324364" "X.1070.08743663551" "X.1098.19978577986" "X.1132.58561886432" "X.1119.77195658285" "X.1122.99661679156" "X.1164.85900492777" "X.1113.76423613345" "X.1117.29390601311" "X.1135.73405161067" "X.1106.50599478602" "X.1148.90719629673" "X.1136.45180452587" "X.1163.39557436563" "X.1175.5159757938" "X.1113.25547508566" "X.1082.69808459297" "X.1169.69973542693" "X.1166.66639758165" "X.1198.18042245077" "X.1224.81844282306" "X.1183.83582518227" "X.1214.21880238708" "X.1217.09301620507" "X.1189.73667080525" "X.1233.32783464153" "X.1194.00922460286" "X.1129.09247317489" "X.1271.67836423118" "X.1176.05973706861" "X.1209.25190490036" "X.1178.7475280423" "X.1255.0013381565" "X.1259.00848928936" "X.1236.92890207644" "X.1247.33127260784" "X.Inf" "X.1266.89420288245" "X.1291.78956635225" "X.1310.16537964047" "X.1292.52981404872" "X.1262.75886810158" "X.1326.22876411294" "X.1256.6981630246" "X.1304.53817795922" "X.1294.33703563556" "X.1360.92915388988" "X.1298.3189672448" "X.Inf.1" "X.1331.75343374603" "X.1338.82920177301" "X.1350.63607470077" "X.Inf.2" "X.1354.63638053663" "X.1353.82496455598" "X.1353.72087783349" "X.1339.32766671144" "X.1318.77553701448" "X.1352.62149633928" "X.1380.35962034839" "X.1400.93968545866" "X.Inf.3" "X.Inf.4" "X.1398.01428465897" "X.1423.70841671182" "X.Inf.5" "X.1408.26107549785" "X.1278.42329954043" "X.Inf.6" "X.Inf.7" "X.Inf.8" "X.1428.51337310455" "X.Inf.9" "X.Inf.10" "X.1473.07429635405" "X.Inf.11" "X.Inf.12" "X.Inf.13" "X.Inf.14" "X.Inf.15" "X.Inf.16" "X.1472.71942069374" "X.Inf.17" "X.1495.66438915856" "X.Inf.18" "X.Inf.19" "X.1482.88223591516" "X.1503.34771641668" "X.Inf.20" "X.Inf.21" "X.Inf.22" "X.1533.40328465814" "X.Inf.23" "X.Inf.24" "X.Inf.25" "X.Inf.26" "X.Inf.27" "X.Inf.28" "X.Inf.29" "X.Inf.30" "X.Inf.31" "X.Inf.32" "X.Inf.33" "X.Inf.34" "X.Inf.35" "X.1586.14734889517" "X.Inf.36" "X.Inf.37" "X.Inf.38" "X.Inf.39" "X.Inf.40" "X.Inf.41" "X.Inf.42" "X.Inf.43" "X.Inf.44" "X.Inf.45" "X.Inf.46" "X.Inf.47" "X.Inf.48" "X.Inf.49" "X.Inf.50" "X.Inf.51" "X.1606.49107432538" "X.1656.90434287495" "X.Inf.52" "X.Inf.53" "X.Inf.54" "X.Inf.55" "X.Inf.56" "X.Inf.57" "X.Inf.58" "X.Inf.59" "X.Inf.60" "X.Inf.61" "X.Inf.62" "X.Inf.63" "X.Inf.64" "X.Inf.65" "X.Inf.66" "X.Inf.67" "X.Inf.68" "X.Inf.69" "X.Inf.70" "X.Inf.71" "X.Inf.72" "X.Inf.73" "X.Inf.74" "X.Inf.75" "X.Inf.76" "X.Inf.77" "X.Inf.78" "X.Inf.79" "X.Inf.80" "X.Inf.81" "X.Inf.82" "X.Inf.83" "X.Inf.84" "X.Inf.85" "X.Inf.86" "X.Inf.87" "X.Inf.88" "X.Inf.89" "X.Inf.90" "X.Inf.91" "X.Inf.92" "X.Inf.93" "X.Inf.94" "X.Inf.95" "X.Inf.96" "X.Inf.97" "X.Inf.98" "X.Inf.99" "X.Inf.100" "X.Inf.101" "X.Inf.102" "X.Inf.103" "X.Inf.104" "X.Inf.105" "X.Inf.106" "X.Inf.107" "X.Inf.108" "X.Inf.109" "X.Inf.110" "X.Inf.111" "X.Inf.112" "X.Inf.113" "X.Inf.114" "X.Inf.115" "X.Inf.116" "X.Inf.117" "X.Inf.118" "X.Inf.119" "X.Inf.120" "X.Inf.121" "X.Inf.122" "X.Inf.123" "X.Inf.124" "X.Inf.125" "X.Inf.126" "X.Inf.127" "X.Inf.128" "X.Inf.129" "X.Inf.130" "X.Inf.131" "X.Inf.132" "X.Inf.133" "X.Inf.134" "X.Inf.135" "X.Inf.136" "X.Inf.137" "X.Inf.138" "X.Inf.139" "X.Inf.140" "X.Inf.141" "X.Inf.142" "X.Inf.143" "X.Inf.144" "X.Inf.145" "X.Inf.146" "X.Inf.147" "X.Inf.148" "X.Inf.149" "X.Inf.150" "X.Inf.151" "X.Inf.152" "X.Inf.153" "X.Inf.154" "X.Inf.155" "X.Inf.156" "X.Inf.157" "X.Inf.158" "X.Inf.159" "X.Inf.160" "X.Inf.161" "X.Inf.162" "X.Inf.163" "X.Inf.164" "X.Inf.165" "X.Inf.166" "X.Inf.167"
"1" -914.616927608478 -888.676646890402 -881.448954868457 -864.244902823202 -866.855495151983 -835.821264109838 -830.225042513737 -849.443226140556 -839.23064138626 -813.719042110326 -794.182854472823 -805.380965977891 -802.734597153601 -793.875046569874 -794.732123699499 -770.141768596729 -770.478048748394 -738.272181759968 -747.180518874892 -739.545267566485 -760.523596368709 -742.43456819083 -737.335251747241 -725.412630861835 -726.267463710545 -729.628199007539 -716.126275015261 -708.130261161215 -690.460608304384 -686.638490112429 -708.641427372532 -694.164730265895 -691.988868265401 -690.075715093178 -656.495202557281 -676.342730516769 -671.202020674947 -682.832956890936 -683.550805204392 -672.038196399317 -675.428907242634 -682.3449935786 -632.410423338237 -661.198466992206 -629.198693279777 -652.797417767916 -659.261471833847 -628.129245921117 -631.829702891819 -639.512239650831 -638.504166128543 -621.805578421445 -624.570182550857 -619.233796690605 -628.525085193828 -610.617333065386 -616.809870011489 -620.588102501393 -610.781768280486 -612.15398213587 -608.114174868893 -610.047737899534 -614.308905790552 -619.758830619964 -596.18567339024 -613.299505074591 -618.919329934912 -608.722248984399 -606.382596015088 -591.575307843926 -603.486975274481 -607.416516113798 -602.402063134061 -599.331008198667 -613.453901536316 -597.039820631644 -601.266005474353 -597.696826774276 -601.458583972769 -591.210039190359 -604.56423393741 -601.115354018963 -609.303658419128 -594.275818216155 -611.133312054629 -604.918938255557 -599.916984433513 -601.607188134419 -611.971179904802 -608.467403251476 -615.704786271739 -602.221920515223 -599.545954412688 -609.343953330611 -600.515224472034 -612.024007268067 -597.468889469563 -616.327046426264 -594.669846171548 -607.536395802788 -609.642458653068 -614.448978662411 -608.451787130658 -612.247604171191 -612.360494385182 -606.703950587542 -621.627598964589 -622.925431722872 -625.404076922898 -636.673841333608 -619.421264211039 -609.978736099993 -622.867550371944 -631.378256703598 -625.389594920692 -637.199087983525 -635.070222475987 -629.854630735523 -635.540260826952 -642.415901860913 -635.95105756897 -624.968593011337 -633.525820770138 -638.902172597331 -632.686089997813 -648.295399322408 -672.587226738142 -649.236183630789 -651.299579910163 -657.94446171577 -651.782997466159 -651.339781936209 -678.740433019516 -650.446419348621 -669.92208306316 -671.270599408959 -630.162901855656 -684.250555736504 -635.431992313592 -679.246322731499 -674.148396345392 -695.319588658628 -690.90729482159 -696.061343695852 -666.769642824592 -679.34259556678 -707.98795232194 -686.473185668609 -702.322124034955 -691.877274051089 -647.723850839775 -719.580086846179 -712.012260313506 -723.099275142718 -719.863213276134 -718.777673557281 -708.618380348491 -736.33084338572 -724.070605777726 -708.528195188461 -721.067571537522 -703.552544256294 -741.283655920831 -718.001708018654 -750.028161843812 -698.898785037377 -737.804473867599 -737.479353457398 -756.1060812065 -735.353217106339 -739.993680818608 -769.833181445485 -689.53758685103 -772.043389822318 -742.065573061948 -783.825145225529 -765.53784000429 -809.012455351939 -791.021853318065 -785.170307974056 -779.485212352417 -809.383767496569 -812.011133078587 -796.209852761729 -793.610031114024 -780.797485144496 -814.529206926851 -783.086015324417 -808.018989353172 -812.797327077114 -820.893716989784 -818.674587975233 -818.285068794599 -845.921046377316 -847.180857911358 -840.475031471067 -842.054045232458 -854.534532409594 -854.970066620265 -877.360780102532 -825.65893477036 -865.898069999007 -819.806995893527 -779.363695601347 -864.433473860046 -861.475323601168 -897.436202374691 -901.143154013627 -879.367781141321 -912.871349783418 -906.954321853289 -889.783014766264 -899.360804098586 -930.291621428123 -902.096463962942 -939.451695206763 -932.794091444618 -945.789488858636 -786.543399960934 -943.911119373131 -926.329009159594 -924.219775565042 -943.040643534754 -955.851541446252 -951.999662501764 -974.855187446332 -968.81920726598 -928.430120190674 -974.594918905234 -973.609118639922 -999.748246272436 -993.328939617453 -999.326033842394 -919.44284174803 -960.10313150057 -1005.71138360582 -1002.79932795326 -945.510919167127 -1012.6364617147 -1000.09333144982 -1041.99691948332 -1005.04319833255 -971.247575149471 -1005.86754092743 -1041.72647100755 -1014.11169319253 -1021.33589552177 -1046.25275751342 -1030.34118898447 -1032.73262296908 -1039.97143447917 -1053.95963956157 -1073.59794455397 -1063.48816039964 -1090.87802188703 -1095.86459298742 -1079.35863242169 -1095.25680607634 -1105.04420326759 -1122.62839263899 -1096.76216324364 -1070.08743663551 -1098.19978577986 -1132.58561886432 -1119.77195658285 -1122.99661679156 -1164.85900492777 -1113.76423613345 -1117.29390601311 -1135.73405161067 -1106.50599478602 -1148.90719629673 -1136.45180452587 -1163.39557436563 -1175.5159757938 -1113.25547508566 -1082.69808459297 -1169.69973542693 -1166.66639758165 -1198.18042245077 -1224.81844282306 -1183.83582518227 -1214.21880238708 -1217.09301620507 -1189.73667080525 -1233.32783464153 -1194.00922460286 -1129.09247317489 -1271.67836423118 -1176.05973706861 -1209.25190490036 -1178.7475280423 -1255.0013381565 -1259.00848928936 -1236.92890207644 -1247.33127260784 -Inf -1266.89420288245 -1291.78956635225 -1310.16537964047 -1292.52981404872 -1262.75886810158 -1326.22876411294 -1256.6981630246 -1304.53817795922 -1294.33703563556 -1360.92915388988 -1298.3189672448 -Inf -1331.75343374603 -1338.82920177301 -1350.63607470077 -Inf -1354.63638053663 -1353.82496455598 -1353.72087783349 -1339.32766671144 -1318.77553701448 -1352.62149633928 -1380.35962034839 -1400.93968545866 -Inf -Inf -1398.01428465897 -1423.70841671182 -Inf -1408.26107549785 -1278.42329954043 -Inf -Inf -Inf -1428.51337310455 -Inf -Inf -1473.07429635405 -Inf -Inf -Inf -Inf -Inf -Inf -1472.71942069374 -Inf -1495.66438915856 -Inf -Inf -1482.88223591516 -1503.34771641668 -Inf -Inf -Inf -1533.40328465814 -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -1586.14734889517 -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -1606.49107432538 -1656.90434287495 -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf -Inf
