"X.632.918823121933" "X.624.05968994259" "X.636.752498781703" "X.642.801043699401" "X.637.930337199358" "X.639.258436802851" "X.644.358994393213" "X.677.392933418564" "X.674.301540905078" "X.674.665691204349" "X.672.071477225839" "X.672.173826440547" "X.682.798186693358" "X.680.437636874293" "X.678.995645478709" "X.696.577100849519" "X.720.513683226659" "X.707.773853442319" "X.713.17982832363" "X.701.589413316829" "X.716.577205918531" "X.732.686850073642" "X.720.700675183539" "X.726.909228155856" "X.753.16459301423" "X.748.523060766074" "X.737.852451973369" "X.750.187004642921" "X.769.475237398788" "X.762.316955890085" "X.741.841375495929" "X.760.246885935161" "X.781.094948175566" "X.762.048245467152" "X.754.854145067235" "X.780.535324102309" "X.791.841315959076" "X.783.490031620614" "X.774.772958949119" "X.810.146108670852" "X.783.062879519698" "X.780.576946813797" "X.813.695449830091" "X.803.994555976466" "X.844.491666145491" "X.848.256095522844" "X.846.841069271757" "X.835.015803427664" "X.827.469037338116" "X.861.104467799516" "X.858.375264692442" "X.839.91394729237" "X.862.890196664958" "X.840.765950129014" "X.859.172722361814" "X.891.632361060025" "X.849.264764691202" "X.894.631243667453" "X.887.155734913053" "X.857.88734665862" "X.883.524430509994" "X.915.89798352387" "X.899.304842648185" "X.916.444130258024" "X.884.165050589808" "X.899.558481457701" "X.928.669372360079" "X.923.893889850265" "X.927.620931356246" "X.914.762606450494" "X.935.682335554935" "X.943.868186192418" "X.946.133552581609" "X.962.128449121829" "X.937.660673226858" "X.951.441303786017" "X.925.011067831769" "X.970.527539934789" "X.962.902941227956" "X.956.618006602195" "X.937.074846055531" "X.978.671527185081" "X.964.999789347703" "X.1016.90903093453" "X.990.619105876196" "X.985.720560890651" "X.984.965428330393" "X.996.96455217757" "X.1000.52684171142" "X.1014.3226421531" "X.1031.39620879042" "X.992.945585374724" "X.1036.35986536381" "X.1022.37352653387" "X.1001.08577354696" "X.1018.49840011375" "X.1011.21123029505" "X.1016.36044706356" "X.1040.89235321614" "X.1051.67677219818" "X.1040.52937966309" "X.1062.56127102453" "X.1062.01892602488" "X.1053.46101075204" "X.1062.27001759697" "X.1055.31334892451" "NaN." "X.1080.35810549336" "NaN..1" "X.1079.61554457573" "X.1101.83877848095" "X.1101.2440286425" "NaN..2" "X.1071.11629896449" "X.1128.773958488" "NaN..3" "X.1056.2211297059" "X.1096.51189390657" "X.1114.67683057215" "X.1072.63383526973" "NaN..4" "NaN..5" "NaN..6" "NaN..7" "NaN..8" "X.1127.32937897614" "NaN..9" "NaN..10" "NaN..11" "NaN..12" "NaN..13" "NaN..14" "NaN..15" "NaN..16" "NaN..17" "NaN..18" "NaN..19" "NaN..20" "NaN..21" "NaN..22" "NaN..23" "NaN..24" "NaN..25" "NaN..26" "NaN..27" "NaN..28" "NaN..29" "NaN..30" "NaN..31" "NaN..32" "NaN..33" "NaN..34" "NaN..35" "NaN..36" "NaN..37" "NaN..38" "NaN..39" "NaN..40" "NaN..41" "NaN..42" "NaN..43" "NaN..44" "NaN..45" "NaN..46" "NaN..47" "NaN..48" "NaN..49" "NaN..50" "NaN..51" "NaN..52" "NaN..53" "NaN..54" "NaN..55" "NaN..56" "NaN..57" "NaN..58" "NaN..59" "NaN..60" "NaN..61" "NaN..62" "NaN..63" "NaN..64" "NaN..65" "NaN..66" "NaN..67" "NaN..68" "NaN..69" "NaN..70" "NaN..71" "NaN..72" "NaN..73" "NaN..74" "NaN..75" "NaN..76" "NaN..77" "NaN..78" "NaN..79" "NaN..80" "NaN..81" "NaN..82" "NaN..83" "NaN..84" "NaN..85" "NaN..86" "NaN..87" "NaN..88" "NaN..89" "NaN..90" "NaN..91" "NaN..92" "NaN..93" "NaN..94" "NaN..95" "NaN..96" "NaN..97" "NaN..98" "NaN..99" "NaN..100" "NaN..101" "NaN..102" "NaN..103" "NaN..104" "NaN..105" "NaN..106" "NaN..107" "NaN..108" "NaN..109" "NaN..110" "NaN..111" "NaN..112" "NaN..113" "NaN..114" "NaN..115" "NaN..116" "NaN..117" "NaN..118" "NaN..119" "NaN..120" "NaN..121" "NaN..122" "NaN..123" "NaN..124" "NaN..125" "NaN..126" "NaN..127" "NaN..128" "NaN..129" "NaN..130" "NaN..131" "NaN..132" "NaN..133" "NaN..134" "NaN..135" "NaN..136" "NaN..137" "NaN..138" "NaN..139" "NaN..140" "NaN..141" "NaN..142" "NaN..143" "NaN..144" "NaN..145" "NaN..146" "NaN..147" "NaN..148" "NaN..149" "NaN..150" "NaN..151" "NaN..152" "NaN..153" "NaN..154" "NaN..155" "NaN..156" "NaN..157" "NaN..158" "NaN..159" "NaN..160" "NaN..161" "NaN..162" "NaN..163" "NaN..164" "NaN..165" "NaN..166" "NaN..167" "NaN..168" "NaN..169" "NaN..170" "NaN..171" "NaN..172" "NaN..173" "NaN..174" "NaN..175" "NaN..176" "NaN..177" "NaN..178" "NaN..179" "NaN..180" "NaN..181" "NaN..182" "NaN..183" "NaN..184" "NaN..185" "NaN..186" "NaN..187" "NaN..188" "NaN..189" "NaN..190" "NaN..191" "NaN..192" "NaN..193" "NaN..194" "NaN..195" "NaN..196" "NaN..197" "NaN..198" "NaN..199" "NaN..200" "NaN..201" "NaN..202" "NaN..203" "NaN..204" "NaN..205" "NaN..206" "NaN..207" "NaN..208" "NaN..209" "NaN..210" "NaN..211" "NaN..212" "NaN..213" "NaN..214" "NaN..215" "NaN..216" "NaN..217" "NaN..218" "NaN..219" "NaN..220" "NaN..221" "NaN..222" "NaN..223" "NaN..224" "NaN..225" "NaN..226" "NaN..227" "NaN..228" "NaN..229" "NaN..230" "NaN..231" "NaN..232" "NaN..233" "NaN..234" "NaN..235" "NaN..236" "NaN..237" "NaN..238" "NaN..239" "NaN..240" "NaN..241" "NaN..242" "NaN..243" "NaN..244" "NaN..245" "NaN..246" "NaN..247" "NaN..248" "NaN..249" "NaN..250" "NaN..251" "NaN..252" "NaN..253" "NaN..254" "NaN..255" "NaN..256" "NaN..257" "NaN..258" "NaN..259" "NaN..260" "NaN..261" "NaN..262" "NaN..263" "NaN..264" "NaN..265" "NaN..266" "NaN..267" "NaN..268" "NaN..269" "NaN..270" "NaN..271" "NaN..272" "NaN..273" "NaN..274" "NaN..275" "NaN..276" "NaN..277" "NaN..278" "NaN..279" "NaN..280" "NaN..281" "NaN..282" "NaN..283" "NaN..284" "NaN..285" "NaN..286" "NaN..287" "NaN..288" "NaN..289" "NaN..290" "NaN..291" "NaN..292" "NaN..293" "NaN..294" "NaN..295" "NaN..296" "NaN..297" "NaN..298" "NaN..299" "NaN..300" "NaN..301" "NaN..302" "NaN..303" "NaN..304" "NaN..305" "NaN..306" "NaN..307" "NaN..308" "NaN..309" "NaN..310" "NaN..311" "NaN..312" "NaN..313" "NaN..314" "NaN..315" "NaN..316" "NaN..317" "NaN..318" "NaN..319" "NaN..320" "NaN..321" "NaN..322" "NaN..323" "NaN..324" "NaN..325" "NaN..326" "NaN..327" "NaN..328" "NaN..329" "NaN..330" "NaN..331" "NaN..332" "NaN..333" "NaN..334" "NaN..335" "NaN..336" "NaN..337" "NaN..338" "NaN..339" "NaN..340" "NaN..341" "NaN..342" "NaN..343" "NaN..344" "NaN..345" "NaN..346" "NaN..347" "NaN..348" "NaN..349" "NaN..350" "NaN..351" "NaN..352" "NaN..353" "NaN..354" "NaN..355" "NaN..356" "NaN..357" "NaN..358" "NaN..359" "NaN..360" "NaN..361" "NaN..362" "NaN..363" "NaN..364" "NaN..365" "NaN..366" "NaN..367" "NaN..368" "NaN..369" "NaN..370" "NaN..371" "NaN..372" "NaN..373" "NaN..374" "NaN..375" "NaN..376" "NaN..377" "NaN..378" "NaN..379" "NaN..380" "NaN..381" "NaN..382"
"1" -632.918823121933 -624.05968994259 -636.752498781703 -642.801043699401 -637.930337199358 -639.258436802851 -644.358994393213 -677.392933418564 -674.301540905078 -674.665691204349 -672.071477225839 -672.173826440547 -682.798186693358 -680.437636874293 -678.995645478709 -696.577100849519 -720.513683226659 -707.773853442319 -713.17982832363 -701.589413316829 -716.577205918531 -732.686850073642 -720.700675183539 -726.909228155856 -753.16459301423 -748.523060766074 -737.852451973369 -750.187004642921 -769.475237398788 -762.316955890085 -741.841375495929 -760.246885935161 -781.094948175566 -762.048245467152 -754.854145067235 -780.535324102309 -791.841315959076 -783.490031620614 -774.772958949119 -810.146108670852 -783.062879519698 -780.576946813797 -813.695449830091 -803.994555976466 -844.491666145491 -848.256095522844 -846.841069271757 -835.015803427664 -827.469037338116 -861.104467799516 -858.375264692442 -839.91394729237 -862.890196664958 -840.765950129014 -859.172722361814 -891.632361060025 -849.264764691202 -894.631243667453 -887.155734913053 -857.88734665862 -883.524430509994 -915.89798352387 -899.304842648185 -916.444130258024 -884.165050589808 -899.558481457701 -928.669372360079 -923.893889850265 -927.620931356246 -914.762606450494 -935.682335554935 -943.868186192418 -946.133552581609 -962.128449121829 -937.660673226858 -951.441303786017 -925.011067831769 -970.527539934789 -962.902941227956 -956.618006602195 -937.074846055531 -978.671527185081 -964.999789347703 -1016.90903093453 -990.619105876196 -985.720560890651 -984.965428330393 -996.96455217757 -1000.52684171142 -1014.3226421531 -1031.39620879042 -992.945585374724 -1036.35986536381 -1022.37352653387 -1001.08577354696 -1018.49840011375 -1011.21123029505 -1016.36044706356 -1040.89235321614 -1051.67677219818 -1040.52937966309 -1062.56127102453 -1062.01892602488 -1053.46101075204 -1062.27001759697 -1055.31334892451 NA -1080.35810549336 NA -1079.61554457573 -1101.83877848095 -1101.2440286425 NA -1071.11629896449 -1128.773958488 NA -1056.2211297059 -1096.51189390657 -1114.67683057215 -1072.63383526973 NA NA NA NA NA -1127.32937897614 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
